Total_Stops,Price,journey_month,journey_day,dep_hour,dep_mins,arr_hour,arr_mins,dur_hours,dur_minutes,dur_total,air_Air India,air_Business Class Flights,air_GoAir,air_IndiGo,air_Jet Airways,air_Multiple carriers,air_Premium Economy flights,air_SpiceJet,air_Vistara,src_Chennai,src_Delhi,src_Kolkata,src_Mumbai,dest_Cochin,dest_Delhi,dest_Hyderabad,dest_Kolkata,dest_New Delhi
1,7832,3,21,14,5,20,20,6,15,375,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,11516,4,1,5,50,23,15,17,25,1045,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,3850,3,18,7,55,10,15,2,20,140,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2,17229,3,9,13,55,4,25,14,30,870,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0,3873,6,27,22,20,0,40,2,20,140,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,4160,4,3,7,5,8,30,1,25,85,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1,7670,5,18,12,50,21,0,8,10,490,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1,10031,3,24,8,25,16,20,7,55,475,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2,11150,6,27,13,25,12,35,23,10,1390,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1,9134,3,15,11,40,18,25,6,45,405,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,4423,5,18,9,30,12,20,2,50,170,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,3807,6,21,22,50,1,20,2,30,150,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,7480,5,21,6,5,9,25,27,20,1640,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,4423,5,6,6,5,8,50,2,45,165,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,4823,6,18,16,55,19,55,3,0,180,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,12102,3,24,17,0,20,25,27,25,1645,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1,15342,3,6,9,0,19,15,10,15,615,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1,10844,5,6,16,30,22,35,6,5,365,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,7480,6,12,9,45,9,25,23,40,1420,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,4227,4,1,19,0,4,40,9,40,580,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,7690,6,9,9,45,9,25,23,40,1420,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,8224,5,18,15,55,21,25,5,30,330,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,5823,4,18,19,30,22,15,2,45,165,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1,9134,3,15,8,55,18,25,9,30,570,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,26890,3,1,16,55,0,45,7,50,470,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,8366,6,9,9,25,7,55,22,30,1350,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,7480,6,1,5,15,6,50,25,35,1535,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,14781,5,12,16,30,22,35,6,5,365,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2,13990,3,24,5,55,23,15,41,20,2480,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,8245,3,21,17,15,19,15,26,0,1560,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,10262,6,24,10,0,19,0,9,0,540,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1,12739,6,12,6,30,4,40,22,10,1330,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,7575,5,21,11,25,19,15,7,50,470,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
0,11633,3,18,17,0,19,45,2,45,165,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,10368,6,15,5,30,19,0,13,30,810,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1,13817,3,12,16,55,23,0,6,5,365,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,14231,3,24,13,55,22,35,8,40,520,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,6992,3,21,11,40,23,0,11,20,680,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,6961,6,21,6,10,8,55,2,45,165,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,16263,6,1,20,0,4,25,8,25,505,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1,14714,6,27,7,5,12,35,5,30,330,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1,7740,6,24,7,30,21,0,13,30,810,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1,11087,3,18,11,40,20,20,8,40,520,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,14486,3,21,8,0,15,30,7,30,450,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1,6442,5,21,11,55,18,10,6,15,375,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,10361,5,18,12,0,18,30,30,30,1830,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,5320,5,12,7,35,23,30,15,55,955,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,10368,6,15,9,40,12,35,26,55,1615,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0,4174,5,15,17,10,19,40,2,30,150,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,8151,5,21,17,40,8,15,14,35,875,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,12557,3,21,16,0,18,50,26,50,1610,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0,6961,6,15,10,0,12,45,2,45,165,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,4441,4,9,21,5,23,55,2,50,170,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,2753,3,15,22,45,0,10,1,25,85,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
0,3841,4,6,22,20,0,40,2,20,140,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,5022,4,6,6,10,23,0,16,50,1010,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,5201,6,6,5,10,8,0,2,50,170,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,6934,6,3,14,10,17,10,3,0,180,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,5699,4,1,17,35,22,15,4,40,280,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,5088,6,27,19,30,22,15,2,45,165,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1,8601,3,21,8,25,19,15,10,50,650,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1,11319,5,15,9,20,14,15,4,55,295,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,3838,3,9,21,20,22,45,1,25,85,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,14388,5,12,16,30,9,20,16,50,1010,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2,10824,6,15,9,35,12,35,27,0,1620,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1,5177,4,6,13,0,19,0,6,0,360,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1,14714,6,27,11,30,19,0,7,30,450,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1,13626,6,12,8,25,19,50,11,25,685,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2,13381,6,24,6,50,7,40,24,50,1490,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,18211,3,9,18,30,19,15,24,45,1485,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,6653,3,21,13,15,21,20,8,5,485,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1,14781,5,12,14,5,23,35,9,30,570,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2,11458,5,6,9,25,1,20,15,55,955,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,10844,6,9,6,30,19,50,13,20,800,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,3342,5,24,2,35,4,5,1,30,90,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,10262,6,24,18,15,12,35,18,20,1100,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0,5277,6,24,22,5,0,25,2,20,140,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,4441,3,24,6,10,8,55,2,45,165,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,3543,5,3,8,20,10,35,2,15,135,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1,13912,3,6,6,45,12,15,5,30,330,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,9315,5,27,6,40,19,0,12,20,740,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1,10262,6,1,22,50,4,25,5,35,335,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
2,12199,6,27,17,15,19,15,26,0,1560,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,5277,5,27,22,5,0,25,2,20,140,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2,6117,6,12,9,10,4,40,19,30,1170,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,5734,3,24,10,10,13,0,2,50,170,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,8627,3,6,20,10,7,10,11,0,660,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,6795,6,15,11,40,1,30,13,50,830,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
0,5601,5,21,14,25,17,40,3,15,195,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,7229,4,21,17,45,20,45,3,0,180,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,8330,5,9,15,0,1,30,10,30,630,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,4823,5,3,8,30,11,20,2,50,170,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,13759,3,24,19,45,22,35,26,50,1610,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2,10231,6,12,5,0,7,40,26,40,1600,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,12898,5,27,19,15,19,0,23,45,1425,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1,19225,3,6,5,45,10,25,4,40,280,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,4995,5,27,7,5,8,30,1,25,85,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1,5298,6,12,6,50,12,10,5,20,320,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,9254,3,21,10,20,18,50,32,30,1950,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1,5177,4,6,14,0,19,0,5,0,300,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1,9345,5,21,20,20,23,25,27,5,1625,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1,10844,5,6,8,25,16,20,7,55,475,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2,15428,3,3,5,55,7,40,25,45,1545,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,7255,5,21,16,0,21,0,5,0,300,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,12898,5,21,9,0,12,35,27,35,1655,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1,8707,3,1,13,40,18,35,4,55,295,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10262,6,3,18,15,12,35,18,20,1100,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1,13067,5,6,20,25,10,55,14,30,870,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,10262,6,6,19,45,19,0,23,15,1395,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0,4460,4,9,20,45,23,20,2,35,155,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,14571,5,24,14,5,23,35,9,30,570,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2,10178,6,9,19,45,19,15,23,30,1410,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,7718,3,1,17,45,20,5,2,20,140,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1,16376,5,21,2,15,12,35,10,20,620,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0,5678,6,6,19,35,21,5,1,30,90,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1,9103,5,9,10,35,19,0,8,25,505,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1,14714,6,6,13,0,4,25,15,25,925,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1,5583,6,24,15,45,22,5,6,20,380,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
0,4823,4,24,18,55,21,50,2,55,175,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,4544,4,15,18,55,22,0,3,5,185,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,8759,5,18,7,55,13,25,5,30,330,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,6152,6,24,7,55,13,25,5,30,330,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,11087,3,18,11,40,10,25,22,45,1365,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,11432,6,6,8,20,20,25,12,5,725,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,3815,3,27,17,15,19,45,2,30,150,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,8662,4,1,17,0,9,5,16,5,965,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1,17261,3,6,11,40,11,25,23,45,1425,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,4860,4,9,19,35,0,10,4,35,275,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,13442,3,3,17,15,19,15,26,0,1560,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,12395,3,6,15,40,22,55,7,15,435,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1,6528,5,15,14,35,14,35,24,0,1440,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,6314,6,1,4,55,21,0,16,5,965,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,6270,4,9,11,25,1,30,14,5,845,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,14714,6,6,19,45,19,0,23,15,1395,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1,9359,6,15,9,15,19,15,10,0,600,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
0,6724,4,9,14,5,17,55,3,50,230,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,10262,6,24,22,50,19,0,20,10,1210,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0,4668,5,21,7,0,9,40,2,40,160,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2,6610,3,6,11,55,21,20,9,25,565,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,3597,5,15,8,20,10,35,2,15,135,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
0,4462,3,9,10,10,12,55,2,45,165,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,12677,3,6,6,5,9,25,27,20,1640,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,23170,3,1,0,20,15,30,15,10,910,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
0,4804,6,6,4,40,7,15,2,35,155,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,6795,5,27,12,50,1,30,12,40,760,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1,7662,5,18,12,0,13,15,25,15,1515,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,12751,6,6,13,20,7,40,18,20,1100,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,19595,3,6,20,45,16,50,20,5,1205,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
0,7975,3,9,7,0,9,40,2,40,160,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,14781,5,18,14,5,19,50,5,45,345,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,14781,5,9,8,25,20,45,12,20,740,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,10031,3,24,13,55,16,20,26,25,1585,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,10844,6,9,14,5,19,50,5,45,345,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,3502,5,9,19,50,22,50,3,0,180,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2,13292,6,1,9,35,4,25,18,50,1130,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1,14151,6,6,20,25,23,35,27,10,1630,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,12475,3,1,5,45,7,5,1,20,80,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
1,14714,6,3,20,55,12,35,15,40,940,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1,8283,5,24,19,0,1,30,6,30,390,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1,11087,3,12,20,35,9,30,12,55,775,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10844,5,21,14,5,19,50,5,45,345,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,5883,6,24,18,35,1,30,6,55,415,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,7664,3,15,5,50,16,20,10,30,630,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,12898,5,27,8,0,4,25,20,25,1225,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1,10262,6,12,22,50,19,0,20,10,1210,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1,13067,5,15,9,35,19,10,9,35,575,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,4462,3,18,15,10,17,45,2,35,155,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,5678,6,27,2,55,4,20,1,25,85,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1,14388,5,21,6,30,12,0,5,30,330,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,14714,6,3,19,45,12,35,16,50,1010,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0,4804,5,27,9,35,12,20,2,45,165,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,11281,5,9,5,0,7,40,26,40,1600,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,11134,3,24,21,10,8,10,11,0,660,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2,11647,3,12,19,40,9,10,13,30,810,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,10539,6,9,17,0,21,5,28,5,1685,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,12192,6,1,8,0,19,0,11,0,660,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
0,6121,4,24,13,20,16,10,2,50,170,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,13759,3,24,19,45,4,45,9,0,540,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,6427,3,27,10,20,1,35,15,15,915,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
0,3943,4,9,22,10,1,0,2,50,170,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,4284,5,12,22,10,1,0,2,50,170,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,8147,3,9,5,5,10,5,5,0,300,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,3502,5,12,19,50,22,50,3,0,180,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,3342,3,15,2,30,4,0,1,30,90,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,5734,3,21,6,0,8,45,2,45,165,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,8224,6,6,15,55,21,25,5,30,330,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,9748,3,6,6,10,11,20,5,10,310,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
2,8834,3,21,19,10,4,25,33,15,1995,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1,7102,5,6,16,40,0,15,7,35,455,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,13727,5,15,13,0,1,30,12,30,750,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1,11087,3,18,11,40,9,30,21,50,1310,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,10368,6,15,9,40,4,25,18,45,1125,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0,7229,6,1,6,0,8,45,2,45,165,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,10262,6,15,18,15,19,0,24,45,1485,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0,4823,4,15,20,0,22,50,2,50,170,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,4804,5,24,4,40,7,15,2,35,155,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,10112,6,6,23,30,4,35,5,5,305,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,7229,5,27,6,0,8,45,2,45,165,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,13067,5,24,17,0,22,5,29,5,1745,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,14714,6,3,14,0,4,25,14,25,865,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1,8907,6,3,9,45,23,0,13,15,795,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,7229,4,9,11,10,14,5,2,55,175,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2,24528,3,3,17,50,1,35,7,45,465,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1,6838,6,3,4,55,21,0,16,5,965,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,10406,6,12,7,5,21,0,13,55,835,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1,12395,3,6,21,55,9,25,11,30,690,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1,10203,5,6,20,30,20,25,23,55,1435,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,4049,5,12,6,25,7,55,1,30,90,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,13401,6,9,20,25,18,0,21,35,1295,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2,9968,5,9,12,0,7,40,19,40,1180,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,8040,5,6,10,20,11,50,1,30,90,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1,6427,3,27,15,15,1,35,10,20,620,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
0,5277,5,6,22,5,0,25,2,20,140,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,2228,4,1,2,55,4,20,1,25,85,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
0,5613,5,24,21,0,23,50,2,50,170,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1,6669,5,12,17,35,22,15,4,40,280,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,11982,5,15,17,45,20,5,2,20,140,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
2,10118,5,21,6,30,7,25,24,55,1495,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,4148,3,15,21,25,0,5,2,40,160,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,18371,6,9,2,15,12,35,10,20,620,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1,13587,6,12,11,30,21,0,9,30,570,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2,12760,6,6,17,15,19,15,26,0,1560,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,10368,6,6,9,40,4,25,18,45,1125,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0,3175,6,1,2,35,4,5,1,30,90,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,3597,5,9,9,45,12,0,2,15,135,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1,6733,5,27,11,30,1,30,14,0,840,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1,12192,6,1,3,50,12,35,8,45,525,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2,15129,5,27,19,10,19,0,23,50,1430,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0,4668,5,12,11,30,14,20,2,50,170,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1,10262,6,27,17,30,12,35,19,5,1145,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
2,15129,5,18,9,40,4,25,18,45,1125,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1,7878,6,3,7,10,22,30,15,20,920,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
